2.84203e-23,-1.25946,-2.50567,-3.72778,-4.9168,-6.06573,-7.16968,-8.22568,-9.23254,-10.1906,-11.1011,-11.9664,-12.7893,-13.5727,-14.3199,-15.0335,-15.7161,-16.3697,-16.9956,-17.5946,-18.1665,-18.7104,-19.2245,-19.7062,-20.1519,-20.5573,-20.9169,-21.2246,-21.4733,-21.6551,-21.7613,-21.7823,-21.708,-21.5275,-21.2294,-20.8019,-20.2326,-19.5093,-18.6196,-17.5512,-16.2922,-14.8316,-13.1591,-11.2655,-9.14349,-6.78746,-4.19408,-1.36271,1.70432,5.0013,8.51889,12.2438,16.1587,20.2422,24.469,28.8104,33.235,37.7098,42.2021,46.6812,51.1215,55.505,59.8248,
1.46396e-23,-1.30374,-2.59425,-3.86075,-5.09424,-6.28779,-7.43652,-8.53754,-9.58969,-10.5933,-11.5498,-12.4616,-13.3315,-14.1626,-14.958,-15.7207,-16.4533,-17.1579,-17.8361,-18.4885,-19.1152,-19.7155,-20.2878,-20.8296,-21.3376,-21.8075,-22.2342,-22.6118,-22.9334,-23.1914,-23.3773,-23.4818,-23.4949,-23.4061,-23.2042,-22.8774,-22.4135,-21.8004,-21.0253,-20.076,-18.9401,-17.6059,-16.0622,-14.2991,-12.3074,-10.08,-7.61126,-4.8979,-1.93917,1.26285,4.70289,8.37226,12.2586,16.346,20.6145,25.0411,29.5996,34.2616,38.9974,43.7781,48.5764,53.3694,58.1404,
7.34741e-24,-1.34439,-2.67558,-3.98283,-5.2572,-6.49175,-7.6817,-8.82417,-9.91808,-10.9638,-11.9628,-12.9176,-13.831,-14.7062,-15.5465,-16.3549,-17.1342,-17.8864,-18.6133,-19.3157,-19.9939,-20.6473,-21.2743,-21.8727,-22.4393,-22.9702,-23.4603,-23.904,-24.2945,-24.6245,-24.8857,-25.0691,-25.1648,-25.1624,-25.0508,-24.8185,-24.4533,-23.9427,-23.2741,-22.4348,-21.412,-20.1934,-18.7669,-17.1215,-15.2467,-13.1335,-10.7743,-8.16348,-5.29743,-2.17507,1.20189,4.82865,8.69705,12.7954,17.1083,21.6167,26.2983,31.1276,36.0767,41.1164,46.217,51.35,56.4897,
3.59286e-24,-1.38149,-2.74984,-4.09431,-5.40601,-6.67807,-7.90572,-9.08615,-10.2183,-11.3026,-12.3407,-13.335,-14.2885,-15.2045,-16.0863,-16.937,-17.7594,-18.5558,-19.328,-20.0771,-20.8033,-21.5061,-22.1843,-22.8358,-23.4574,-24.0455,-24.5952,-25.101,-25.5564,-25.9541,-26.2861,-26.5436,-26.7168,-26.7954,-26.7685,-26.6245,-26.3511,-25.9358,-25.3658,-24.628,-23.7091,-22.5962,-21.2763,-19.7373,-17.9674,-15.9561,-13.6939,-11.1728,-8.38695,-5.3324,-2.00782,1.58524,5.44205,9.55439,13.9102,18.4938,23.2851,28.2605,33.3928,38.6518,44.0047,49.4179,54.8574,
1.71178e-24,-1.41513,-2.81715,-4.19538,-5.54096,-6.84706,-8.10896,-9.32392,-10.4909,-11.6104,-12.6842,-13.7146,-14.7048,-15.658,-16.5778,-17.4674,-18.3295,-19.1667,-19.9808,-20.773,-21.5436,-22.2924,-23.0182,-23.719,-24.392,-25.0334,-25.6388,-26.2026,-26.7186,-27.1798,-27.5781,-27.9048,-28.1504,-28.3047,-28.3567,-28.2948,-28.1067,-27.7799,-27.301,-26.6566,-25.8332,-24.8169,-23.5942,-22.1516,-20.4764,-18.5564,-16.3806,-13.939,-11.2235,-8.22788,-4.94813,-1.38314,2.46518,6.59134,10.9859,15.6354,20.5215,25.6216,30.9083,36.3501,41.9112,47.553,53.2347,
7.94617e-25,-1.44535,-2.87762,-4.28619,-5.66223,-6.99897,-8.29172,-9.53778,-10.7362,-11.8875,-12.9934,-14.0566,-15.08,-16.0672,-17.0216,-17.9466,-18.845,-19.7195,-20.572,-21.4037,-22.2152,-23.0064,-23.7761,-24.5225,-25.2429,-25.9338,-26.5908,-27.2085,-27.7809,-28.301,-28.761,-29.1521,-29.4651,-29.6897,-29.815,-29.8293,-29.7203,-29.4751,-29.0803,-28.5221,-27.7862,-26.8585,-25.7244,-24.3696,-22.7802,-20.9428,-18.8447,-16.4745,-13.8219,-10.8787,-7.63891,-4.09899,-0.258685,3.8787,8.30573,13.0104,17.9757,23.1794,28.5936,34.185,39.9153,45.7415,51.617,
3.59393e-25,-1.47217,-2.93132,-4.36684,-5.76995,-7.13394,-8.45415,-9.72792,-10.9544,-12.1341,-13.2689,-14.3613,-15.4146,-16.4323,-17.4179,-18.3748,-19.306,-20.2143,-21.1016,-21.9693,-22.8181,-23.6479,-24.4577,-25.246,-26.01,-26.7464,-27.4509,-28.1184,-28.7428,-29.3173,-29.8343,-30.2851,-30.6604,-30.95,-31.143,-31.2278,-31.1918,-31.0219,-30.7046,-30.2256,-29.5704,-28.7238,-27.6709,-26.3964,-24.8854,-23.1233,-21.0961,-18.7907,-16.1956,-13.3006,-10.0979,-6.58224,-2.75147,1.39277,5.84452,10.5929,15.6216,20.9084,26.4249,32.1361,38.0011,43.9734,50.0019,
1.58374e-25,-1.49563,-2.97827,-4.43736,-5.86419,-7.25204,-8.59633,-9.89446,-11.1456,-12.3503,-13.5105,-14.6288,-15.7086,-16.7533,-17.7666,-18.752,-19.7125,-20.651,-21.5696,-22.4696,-23.352,-24.2167,-25.063,-25.8891,-26.6928,-27.4707,-28.2186,-28.9315,-29.6036,-30.228,-30.7973,-31.3029,-31.7356,-32.0851,-32.3406,-32.4902,-32.5214,-32.421,-32.175,-31.769,-31.1877,-30.4159,-29.4376,-28.237,-26.798,-25.1052,-23.1434,-20.8983,-18.3568,-15.5075,-12.3409,-8.85027,-5.0321,-0.886703,3.58108,8.36119,13.4377,18.7882,24.3835,30.1874,36.1567,42.2418,48.3879,
6.79986e-26,-1.51571,-3.01846,-4.49776,-5.94491,-7.35325,-8.71825,-10.0373,-11.3097,-12.536,-13.7182,-14.859,-15.9618,-17.0301,-18.0676,-19.0779,-20.0643,-21.0294,-21.9756,-22.9043,-23.8166,-24.7124,-25.5912,-26.4514,-27.2907,-28.1059,-28.893,-29.6472,-30.3625,-31.0324,-31.6494,-32.205,-32.6901,-33.0945,-33.4071,-33.6162,-33.7092,-33.6726,-33.4923,-33.1533,-32.6404,-31.9374,-31.0281,-29.8957,-28.5237,-26.8955,-24.9949,-22.8066,-20.3164,-17.5116,-14.3814,-10.9181,-7.11677,-2.97685,1.49768,6.2973,11.4063,16.8021,22.4547,28.3266,34.3728,40.5414,46.7746,
2.84458e-26,-1.53239,-3.05187,-4.54797,-6.01204,-7.43747,-8.81975,-10.1564,-11.4466,-12.6911,-13.8919,-15.0517,-16.174,-17.2623,-18.3206,-19.3523,-20.3608,-21.349,-22.3191,-23.2728,-24.2112,-25.1343,-26.0417,-26.932,-27.8029,-28.6514,-29.4735,-30.2645,-31.0187,-31.7295,-32.3896,-32.9905,-33.5232,-33.9773,-34.3421,-34.6056,-34.7551,-34.777,-34.657,-34.3799,-33.9299,-33.2907,-32.4453,-31.3767,-30.0673,-28.4998,-26.6574,-24.5238,-22.0837,-19.3234,-16.2313,-12.7984,-9.01914,-4.89201,-0.420421,4.3865,9.51312,14.9366,20.6264,26.5438,32.6424,38.8683,45.1615,
1.15941e-26,-1.54563,-3.0784,-4.58786,-6.06542,-7.5045,-8.90064,-10.2514,-11.5559,-12.8152,-14.031,-15.2064,-16.3447,-17.4496,-18.525,-19.5745,-20.6016,-21.6091,-22.5994,-23.5744,-24.535,-25.4816,-26.4136,-27.3299,-28.2283,-29.1059,-29.9588,-30.7823,-31.5709,-32.3181,-33.0167,-33.6582,-34.2336,-34.7328,-35.1449,-35.4578,-35.6588,-35.7342,-35.6695,-35.4494,-35.0577,-34.4777,-33.692,-32.683,-31.4328,-29.9234,-28.1371,-26.0568,-23.6666,-20.9519,-17.9003,-14.5019,-10.7506,-6.64404,-2.18532,2.61677,7.74663,13.1812,18.8893,24.8315,30.9601,37.2197,43.5485,
4.60427e-27,-1.55539,-3.09795,-4.61729,-6.10483,-7.55406,-8.96055,-10.3218,-11.6373,-12.9077,-14.1352,-15.3225,-16.4732,-17.5911,-18.6801,-19.7438,-20.7857,-21.8088,-22.8157,-23.808,-24.787,-25.7531,-26.7058,-27.644,-28.5658,-29.4682,-30.3475,-31.1992,-32.0179,-32.797,-33.5294,-34.2069,-34.8204,-35.3599,-35.8144,-36.1719,-36.4197,-36.5439,-36.5299,-36.3622,-36.0245,-35.4996,-34.77,-33.8175,-32.6237,-31.1701,-29.4386,-27.4113,-25.0716,-22.4044,-19.3964,-16.0374,-12.3203,-8.24254,-3.80676,0.978474,6.09757,11.5273,17.236,23.1837,29.3216,35.5932,41.9355,
1.7815e-27,-1.56157,-3.11035,-4.636,-6.12997,-7.58579,-8.99905,-10.3674,-11.6901,-12.9682,-14.2036,-15.3993,-16.5589,-17.6861,-18.7849,-19.8591,-20.9121,-21.9471,-22.9666,-23.9724,-24.9659,-25.9474,-26.9168,-27.8729,-28.8138,-29.7368,-30.6383,-31.5138,-32.3579,-33.1644,-33.9261,-34.635,-35.282,-35.8571,-36.3493,-36.7469,-37.0368,-37.2054,-37.2378,-37.1184,-36.8307,-36.3574,-35.6806,-34.7818,-33.6423,-32.2432,-30.5657,-28.5917,-26.3039,-23.6866,-20.7262,-17.4116,-13.7356,-9.69515,-5.29246,-0.535986,4.55873,9.96829,15.6608,21.5957,27.7237,33.9873,40.3226,
6.71601e-28,-1.56409,-3.11543,-4.64371,-6.14045,-7.59918,-9.01558,-10.3873,-11.7137,-12.9957,-14.2354,-15.4358,-16.6005,-17.7333,-18.8383,-19.9192,-20.9795,-22.0225,-23.0507,-24.0662,-25.0701,-26.0631,-27.045,-28.0147,-28.9706,-29.9099,-30.8292,-31.724,-32.5892,-33.4185,-34.205,-34.9406,-35.6165,-36.2226,-36.7481,-37.1811,-37.5089,-37.7175,-37.7922,-37.7172,-37.476,-37.051,-36.4243,-35.5771,-34.4902,-33.1447,-31.5212,-29.6012,-27.3672,-24.8029,-21.8943,-18.63,-15.0022,-11.0076,-6.64828,-1.93239,3.12459,8.4992,14.1594,20.0642,26.1639,32.4006,38.7097,
2.46683e-28,-1.56282,-3.11293,-4.64009,-6.13581,-7.59371,-9.00947,-10.3808,-11.707,-12.9893,-14.2296,-15.4309,-16.597,-17.7316,-18.8389,-19.9226,-20.9864,-22.0335,-23.0666,-24.0876,-25.0979,-26.0983,-27.0885,-28.0677,-29.0342,-29.9855,-30.9181,-31.8278,-32.7096,-33.5572,-34.3639,-35.1217,-35.8218,-36.4544,-37.0087,-37.4729,-37.8341,-38.0787,-38.1917,-38.1576,-37.9596,-37.5801,-37.001,-36.2034,-35.1681,-33.8755,-32.3064,-30.4419,-28.264,-25.7562,-22.9042,-19.6961,-16.124,-12.1842,-7.87852,-3.21495,1.79114,7.11632,12.7285,18.5866,24.6405,30.8323,37.0968,
8.82815e-29,-1.55763,-3.1026,-4.62469,-6.1155,-7.56866,-8.97989,-10.3469,-11.6692,-12.9478,-14.1848,-15.3833,-16.5468,-17.6794,-18.7851,-19.8678,-20.9312,-21.9784,-23.0122,-24.0347,-25.0473,-26.0509,-27.0452,-28.0296,-29.0024,-29.9612,-30.9028,-31.8229,-32.7166,-33.5781,-34.4004,-35.1758,-35.8956,-36.5502,-37.1288,-37.6197,-38.0103,-38.2869,-38.4346,-38.4379,-38.28,-37.9434,-37.4098,-36.6603,-35.6756,-34.436,-32.9221,-31.1146,-28.9956,-26.5482,-23.7578,-20.6124,-17.1036,-13.2276,-8.98596,-4.38646,0.555694,5.81721,11.366,17.1611,23.1524,29.2817,35.4839,
